id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G1_score,G1_rationale
Q120,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,"The response includes some relevant points about leveraging the AI Safety Institute's work but lacks specific references to the key functions outlined in Article 12, leading to notable gaps in accuracy."
Q121,rag,KR_AI_BASIC_ACT,basic,lending,high,G3,0.8,The response accurately addresses the principle of providing explanations for financial AI decisions but omits some specific details about the definition of affected persons and the broader applicability of the principle.
Q122,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.4,"The response inaccurately conflates the Private Voluntary AI Ethics Committee with the AI Review Committee, misrepresenting their distinct roles and functions as outlined in the ground truth."
Q123,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,The response accurately outlines the enforcement powers and penalties under the AI Basic Act but omits specific details about the investigation powers and the conditions under which they can be exercised.
Q124,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,0.8,The response accurately addresses the key elements of Articles 32 and 34 but omits specific details about lifecycle coverage and incident response procedures.
Q125,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.6,"The response includes some correct elements regarding risk management and safety incident monitoring but contains notable gaps, such as the lack of specific mention of user protection and regulatory notification obligations."
Q126,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.6,The response includes relevant elements related to compliance and ethical guidelines but lacks specific details on the three key ethics principles outlined in Article 27 and their direct application in the financial context.
Q127,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response accurately addresses the impact of the triennial AI Basic Plan on financial institutions' AI governance strategy, but it omits some specific details from the ground truth, such as the societal adaptation to AI and access for AI-vulnerable populations."
Q128,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,0.8,"The response accurately addresses key aspects of the amendment and its implications for financial institutions, but it omits specific details about the mandatory criteria for the AI Review Committee and the requirement for human-assisted customer service channels."
Q129,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,0.4,"The AI response inaccurately classifies the bank's KYC biometric AI as 고영향 AI under Article 2(4)(바), which specifically pertains to criminal investigation or arrest, while failing to acknowledge that KYC does not fall under this category."
Q130,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,The response includes some correct elements regarding the importance of standardization and compliance but lacks specific details from Article 14 and notable gaps in addressing the comprehensive steps outlined in the ground truth.
Q131,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The AI response accurately captures all key definitions from the AI Basic Act, including the definitions of 'AI system', 'AI operator', and 'affected person', along with their regulatory references."
Q132,rag,KR_AI_BASIC_ACT,intermediate,investment,medium,G4,0.6,"The response contains some correct elements regarding the classification of robo-advisory AI but lacks a comprehensive analysis of the factors that could lead to its classification as 고영향 AI, particularly regarding customer vulnerability and the severity of potential harm."
Q133,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,The AI response accurately identifies most key obligations under the AI Basic Act but omits specific details about the need for comprehensive model documentation and the importance of explainability for banks.
Q134,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The AI response accurately captures the advisory nature of the recommendation and outlines a reasonable approach for the AI Review Committee, but it omits specific references to the legal obligations and implications detailed in the ground truth."
Q135,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,"The response includes some relevant obligations and opportunities for financial institutions but lacks specific references to Articles 13 and 21, which are critical for understanding government support for AI technology and talent development."
Q136,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,The response accurately covers the key obligations under the AI Basic Act but omits specific details about high-impact AI regulations and hallucination risk management.
Q137,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response accurately addresses the five principles and their integration into the evaluation framework, but it lacks specific details on how to measure fairness and accessibility as outlined in the ground truth."
Q138,rag,KR_AI_BASIC_ACT,advanced,insurance,high,G2,0.8,"The AI response accurately addresses the policyholder's rights and the obligations of the insurer's AI Review Committee, but it omits some specific details regarding the appeal mechanism and error correction processes."
Q139,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,The response includes some relevant points about leveraging the AI Policy Center but lacks specific details from the ground truth regarding the Center's functions and how they directly relate to financial institutions' AI Review Committees.
Q140,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,0.8,The AI response accurately identifies key obligations for the AI Review Committee but omits specific details regarding the need for an appeal process for rejected applicants and the intersection with labor laws.
Q141,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.8,"The AI response accurately outlines the trust-building measures from Article 29 and provides relevant alignment steps for financial institutions, but it lacks some specific details and terminology from the ground truth."
Q142,rag,KR_AI_BASIC_ACT,intermediate,insurance,medium,G4,1.0,"The AI response accurately identifies that Article 2(4)(사) applies to the telematics AI used for determining auto insurance premiums, correctly explaining the implications and relevance of both regulatory provisions."
Q143,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,0.8,"The AI response accurately addresses the key points regarding the obligation to provide explanations under Article 3(2), but it lacks some specific details about the genuine effort required and the implications of model selection."
Q144,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,"The response contains some accurate elements regarding AI convergence and innovation opportunities for financial institutions, but it lacks specific details about the regulatory sandbox and government support mechanisms outlined in the ground truth."
Q145,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.6,The response includes some correct elements regarding transparency and human oversight but lacks specific details on the explanation delivery mechanism and appeal process design as outlined in the ground truth.
Q146,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The AI response accurately captures the essence of Article 15's obligations for financial institutions, but it omits specific references to privacy law compliance and data provenance documentation, which are critical elements of the ground truth."
Q147,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.6,The AI response includes relevant considerations for financial institutions but lacks specific details about the liability protections and government support mentioned in the ground truth.
Q148,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,0.8,"The AI response accurately addresses the monitoring and implementation of obligations under Article 34(1)(6) but lacks some specific details from the ground truth, such as the retroactive application risk and the need for flexibility in governance."
Q149,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,0.8,"The response accurately identifies the classification of AI under Article 2(4)(자) and the implications for a bank acting as a government service agent, but it lacks some details regarding the indirect application and specific governance requirements."
Q150,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.6,"The response includes some correct elements related to the Korean AI Basic Act but omits critical details about ongoing monitoring, impact assessments, and the specific classification criteria for High-Impact AI."
Q151,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G1,0.8,"The AI response accurately identifies key risks and aligns with the requirements of the AI Basic Act, but it omits specific details about the ongoing risk management plan and the need for documentation updates as outlined in the ground truth."
Q152,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,0.8,"The response accurately outlines the need for updating the risk management plan and references relevant articles, but it lacks specific details on the gap documentation and feasibility assessment processes."
Q153,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The AI response accurately identifies the need for clear and accessible notification as per Article 31(1), but it lacks detailed analysis on timing adequacy and comprehensibility aspects outlined in the ground truth."
Q154,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,The AI response accurately identifies the fine and immediate notification requirement but omits some critical remedial steps such as proactive regulatory disclosure and customer remediation.
Q155,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,0.6,"The response correctly identifies the need for pipeline-level classification and highlights some risks, but it lacks a detailed component-level analysis and specific obligations under the AI Basic Act."
Q156,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.6,The response accurately identifies Article 28 as a legal basis for establishing an AI Review Committee but omits critical provisions from Article 34 and does not fully address the necessary structure and governance requirements outlined in the ground truth.
Q157,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.8,"The AI response accurately captures the essence of the interaction between the AI Basic Act and the Financial Consumer Protection Act, but it lacks specific details about the integration opportunities and the Credit Information Act mentioned in the ground truth."
Q158,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,"The response contains some accurate elements regarding compliance obligations but lacks specific details about the support mechanisms outlined in the ground truth, such as the prioritization of SMEs and specific government support provisions."
Q159,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.6,"The response includes some relevant obligations but lacks specific details about the lifecycle risk management plan, communication plans, and ongoing explanation obligations that are critical during the retirement process."
Q160,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,0.6,"The response includes some relevant compliance dimensions and maturity levels but lacks specific details and structure outlined in the ground truth, particularly regarding the classification of 고영향 AI and the overall target for compliance."
Q161,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.6,"The AI response includes some relevant documents but omits critical elements such as the AI Classification Record and Impact Assessment Results, leading to notable gaps in compliance requirements."
Q162,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,The AI response accurately addresses the key requirements of Article 31(2) but omits specific details about the design options and consistency of disclosures.
Q163,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,0.8,"The response accurately identifies the need for a new review under Article 33 but omits some critical details regarding the implications of the architecture change on risk management, explainability, and regulatory notification."
Q164,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The response accurately outlines the compliance timelines and actions for the AI Review Committee but omits some specific provisions and details from the ground truth.
Q165,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The AI response accurately identifies several systemic financial stability risks and connects them to Article 34 obligations, but it omits specific risks mentioned in the ground truth, such as correlated credit AI decisions and third-party AI concentration."
Q166,rag,KR_AI_BASIC_ACT,intermediate,common,low,G3,0.4,"The AI response contains significant inaccuracies regarding the AI Basic Act's requirements for public transparency reports, misinterpreting the regulatory support and omitting key provisions that emphasize voluntary disclosure."
Q167,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.4,"The AI response contains significant inaccuracies and omissions regarding the specific requirements of the AI Basic Act and its integration into the financial institution's governance structure, particularly in relation to the Financial Company Governance Act."
Q168,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,0.6,The response contains some correct elements regarding the need for performance thresholds and monitoring but lacks specific details on the defined thresholds and operational requirements outlined in the ground truth.
Q169,rag,KR_AI_BASIC_ACT,intermediate,lending,medium,G2,0.8,"The AI response accurately addresses the application of Article 3(1) to financial AI governance and credit inclusion, but it omits some specific details from the ground truth, such as the explicit mention of fairness obligations and the practical committee obligations for assessing credit AI."
Q170,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,The response accurately addresses key obligations under the AI Basic Act but omits specific references to the Financial Consumer Protection Act and the need for human review of AI-generated content.
Q171,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response accurately addresses the extraterritorial application of the AI Basic Act and the AI Review Committee's jurisdiction, but it omits the specific exemption for national security purposes and does not fully detail the implications for foreign subsidiaries."
Q172,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.6,"The AI response includes some relevant actions for monitoring and preparing for the expansion of 고영향 AI but lacks specific details about tracking the Ministry's public comment processes and international regulatory alignment, which are critical elements from the ground truth."
Q173,rag,KR_AI_BASIC_ACT,advanced,common,high,G3,0.6,The response contains some correct elements regarding the interaction of the AI Basic Act and PIPA but lacks specific details about the precedence of PIPA as lex specialis and the complementary nature of the two laws.
Q174,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The AI response accurately addresses the balance between innovation and safety, referencing key articles and principles, but it omits specific details about expedited review processes and regulatory sandboxes that are critical to the governance framework."
Q175,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.2,"The AI response fundamentally misunderstands the classification of the bank's energy management AI, incorrectly categorizing it as High-Impact AI under Article 2(4)(가) when it does not involve energy supply to others."
Q176,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The AI response accurately identifies loan applicants as affected persons and outlines their rights, but it omits the distinction between affected persons and users, which is a critical aspect of the governance question."
Q177,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.6,"The AI response captures some key elements of the governance question but lacks specific details from the ground truth, particularly regarding the comprehensive ethical standards and the emphasis on human dignity and protection of rights and welfare."
Q178,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,0.8,"The AI response accurately addresses key provisions of the amended AI Basic Act and their implications for elderly customers, but it omits some specific details regarding practical measures and support for economically disadvantaged elderly individuals."
Q179,rag,KR_AI_BASIC_ACT,basic,lending,low,G4,0.6,"The response contains some correct elements regarding AI classification and human oversight but lacks specific details on simplified compliance measures and the optional nature of Ministry confirmation, leading to notable gaps."
Q180,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response accurately captures the essence of Article 29 and provides a structured program outline, but it lacks specific details on the voluntary commitments and transparency measures mentioned in the ground truth."
Q181,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.6,"The response includes some relevant elements for compliance monitoring but lacks a comprehensive structured framework and specific details outlined in the ground truth, such as the unified compliance register and risk-tiered review frequency."
Q182,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The AI response accurately captures the essence of Article 4(2) and the conditions for the exemption but lacks some specific details regarding the implications of dual-use and the need for Presidential Decree confirmation.
Q183,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The AI response accurately outlines a monitoring framework and identifies key obligations under Article 34, but it lacks specific details on engagement with the Ministry and industry associations as well as the pre-emptive standards adoption strategy."
Q184,rag,KR_AI_BASIC_ACT,basic,lending,medium,G4,0.4,"The AI response contains significant inaccuracies and omissions regarding the specific support available under Article 17(3) for SMEs, particularly in relation to implementation guidance, consulting support, and proportionate compliance, which are critical for the fintech lender's needs."
Q185,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,0.6,The response contains some correct elements regarding the bank's obligations but misclassifies the relevant article and lacks specific details about data provenance and the implications of using biased third-party data.
Q186,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,0.8,The AI response accurately identifies the need for clear and meaningful explanations under Article 3(2) but lacks specific details about the required content of explanations and the obligations outlined in Article 34(1)(2).
Q187,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,1.0,The AI response accurately addresses the governance question by correctly interpreting Article 34(1)(4) and emphasizing the necessity of human oversight in the bank's loan approval system.
Q188,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.6,"The response contains some correct elements regarding Articles 27 and 28 but lacks specific details about the ethical principles framework and the benefits of ethical leadership, leading to notable gaps."
Q189,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The AI response accurately addresses the governance question by correctly interpreting the MyData framework and its implications under the Korean AI Basic Act, aligning with the ground truth analysis."
Q190,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response accurately addresses key principles from Article 3 and provides relevant actions for embedding them into governance culture, but it lacks some specific details and examples from the ground truth."
Q191,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.6,"The response includes some relevant elements for AI Basic Act compliance but lacks specific details on the vendor compliance questionnaire, ongoing compliance assessment, and contract requirements, which are critical for a comprehensive evaluation process."
Q192,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The AI response accurately states that external audits are not mandated by the AI Basic Act and highlights their value, but it omits some specific provisions and details from the ground truth."
Q193,rag,KR_AI_BASIC_ACT,advanced,investment,high,G4,0.4,"The AI response significantly misinterprets the nuances of 고영향 AI classification, particularly regarding the impact of order routing decisions on customer rights and the regulatory context under the Capital Markets Act."
Q194,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The AI response accurately outlines the user protection plan requirements and the role of the AI Review Committee, but it omits specific details about the appeal process and the need for a meaningful explanation of the rejection."
Q195,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The AI response accurately addresses the key provisions of Article 31 and their relevance to FSS examinations, but it omits specific details about documentation access and proactive engagement strategies mentioned in the ground truth."
Q196,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The AI response accurately addresses the need for sustainability in AI governance and aligns with key principles from the AI Basic Act, but it lacks some specific actionable recommendations and details present in the ground truth."
Q197,rag,KR_AI_BASIC_ACT,advanced,fraud_detection,high,G2,0.8,The AI response accurately addresses key aspects of the AI Basic Act related to deepfake risks but omits some details about the bank's specific obligations and the broader context of criminal misuse.
Q198,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The AI response accurately reflects the overarching purpose of Article 1 and provides relevant guidance for interpretation, but it lacks some specific details and nuances present in the ground truth."
Q199,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response accurately addresses key elements of both the Korean AI Basic Act and the EU AI Act, but it omits specific details about the common elements and gap analysis that are crucial for a comprehensive governance design."
Q200,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.6,"The AI response includes some correct elements of the compliance lifecycle but notably omits critical details such as specific requirements for user protection mechanisms, explainability standards, and the comprehensive documentation process outlined in the ground truth."
Q201,rag,EU_AI_ACT,basic,lending,high,G4,0.8,"The response accurately identifies the AI credit scoring system as High-Risk under the EU AI Act and outlines relevant obligations, but it incorrectly cites Article 16 instead of the correct obligations under Chapter III Section 2."
Q202,rag,EU_AI_ACT,basic,insurance,high,G4,0.8,"The response accurately identifies the AI system as High-Risk under the EU AI Act and outlines relevant obligations, but it incorrectly references Article 16 instead of the correct obligations under Chapter III Section 2."
Q203,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The AI response accurately captures all key requirements of the Article 9 Risk Management System for High-Risk AI, including specific characteristics and differences from generic risk management approaches."
Q204,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The AI response accurately captures the essence of Article 9(10) and provides relevant recommendations, but it omits specific details about the integration of existing frameworks and the necessity of a gap analysis for certain Article 9 requirements."
Q205,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The AI response accurately covers most key data obligations under Article 10 of the EU AI Act for credit scoring AI, but it omits some specific details regarding data management practices and the interaction with GDPR."
Q206,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,The response accurately addresses key aspects of Article 10 regarding bias examination and mitigation but omits specific details about the mandatory bias examination and impact assessment outlined in the ground truth.
Q207,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,The AI response accurately captures most key elements of Article 13 but omits some specific details and nuances regarding the required information content.
Q208,rag,EU_AI_ACT,intermediate,lending,high,G2,1.0,"The AI response accurately details all key human oversight measures required by Article 14 of the EU AI Act for credit scoring AI, aligning closely with the ground truth answer."
Q209,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The AI response accurately covers most key elements required in the technical documentation but omits some specific details from the ground truth, such as the comprehensive list of minimum content outlined in Annex IV."
Q210,rag,EU_AI_ACT,intermediate,common,medium,G3,0.4,"The AI response contains significant inaccuracies, such as referencing Article 16 instead of Article 12 for logging requirements, and lacks critical details about the specific contents and retention periods of logs as outlined in the ground truth."
Q211,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,"The response includes some correct elements but has notable gaps, such as missing specific obligations related to risk management, human oversight design, and cooperation with authorities."
Q212,rag,EU_AI_ACT,advanced,common,high,G4,0.6,"The response includes some correct elements regarding the QMS requirements but has notable gaps and inaccuracies, such as mislabeling components and omitting critical details from the ground truth."
Q213,rag,EU_AI_ACT,intermediate,lending,high,G4,0.8,The AI response accurately captures most of the key obligations under Article 26 but omits the fundamental rights impact assessment and the verification by the AI Review Committee.
Q214,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The AI response accurately identifies the applicability of Article 27 to the bank's credit scoring AI and outlines the key elements required for the FRIA, but it omits the connection to the Art.9 risk management system and the documentation obligation."
Q215,rag,EU_AI_ACT,intermediate,insurance,high,G1,0.8,"The response accurately addresses the key requirements of Article 15 regarding accuracy, robustness, and cybersecurity, but it lacks specific details on accuracy metrics and continuous post-market monitoring."
Q216,rag,EU_AI_ACT,basic,fraud_detection,low,G4,1.0,The AI response accurately reflects the ground truth by correctly stating that fraud detection AI is exempt from High-Risk classification under the EU AI Act and outlines the implications for governance.
Q217,rag,EU_AI_ACT,intermediate,investment,medium,G4,1.0,"The AI response accurately reflects the classification of robo-advisory AI under the EU AI Act, correctly identifies relevant provisions, and emphasizes the importance of governance measures."
Q218,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The AI response accurately captures most key elements required in the post-market monitoring plan for credit scoring AI but omits specific details about the evaluation methods, monitoring methodology, and the connection to serious incident reporting."
Q219,rag,EU_AI_ACT,advanced,lending,high,G2,0.6,"The response contains some correct elements regarding the definition of a serious incident and the reporting process, but it inaccurately states the reporting deadline as 15 days instead of the required 72 hours for certain incidents."
Q220,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The AI response accurately reflects the requirements of Article 43 and the eligibility for self-assessment for credit scoring AI, including the necessary steps and compliance obligations."
Q221,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The AI response accurately addresses the key obligations of Article 50 but omits details about emotion recognition, biometric AI disclosure, and the integration with the Korean AI Basic Act."
Q222,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The AI response accurately describes the governance structure and its implications for financial institutions' AI Review Committees, but it omits some specific details from the ground truth, such as the role of the Scientific Panel and Advisory Forum."
Q223,rag,EU_AI_ACT,advanced,common,high,G4,0.6,The response contains some correct elements regarding high-risk classification and human oversight but lacks specific details about the obligations of the LLM provider and the bank's responsibilities as a downstream deployer.
Q224,rag,EU_AI_ACT,intermediate,lending,high,G2,0.8,"The AI response accurately identifies key prohibitions relevant to financial AI but omits some details and specific prohibitions mentioned in the ground truth, such as emotion recognition and real-time biometric identification."
Q225,rag,EU_AI_ACT,intermediate,common,high,G2,0.8,The response accurately outlines the obligations under Article 26 but omits specific details about the monitoring and suspension obligations in Article 26(4) and the implications of systematic bias.
Q226,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,The response accurately outlines the Tier 2 penalties for High-Risk AI violations but omits details about the broader penalty structure and governance prioritization implications mentioned in the ground truth.
Q227,rag,EU_AI_ACT,basic,common,low,G4,0.8,The AI response accurately addresses key aspects of planning for changes to the EU AI Act but omits specific details about the formal regulatory evolution cycle and the role of technical standards.
Q228,rag,EU_AI_ACT,advanced,lending,medium,G4,1.0,"The AI response accurately reflects the provisions of Article 6(3) and correctly concludes that the bank cannot argue its credit scoring AI is not High-Risk, aligning with the ground truth."
Q229,rag,EU_AI_ACT,intermediate,compliance,medium,G4,0.6,The AI response contains some correct elements regarding the classification of the AML AI system but lacks a comprehensive analysis of the relevant provisions and the specific context of law enforcement limitations outlined in the ground truth.
Q230,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The AI response accurately states that the EU AI Act does not explicitly address environmental impacts but omits some details about recitals, risk management connections, and the potential for future regulatory developments."
Q231,rag,EU_AI_ACT,basic,common,medium,G4,0.8,The response accurately outlines the phased implementation schedule and obligations for financial institutions but contains minor inaccuracies in the dates and lacks some specific details from the ground truth.
Q232,rag,EU_AI_ACT,intermediate,investment,medium,G3,0.8,The response accurately addresses the key requirements of Article 26(7) but omits some specific details about the information that must be provided to workers and the timing of notifications.
Q233,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The AI response accurately addresses key aspects of Article 15, including redundancy and cybersecurity measures, but lacks specific details on resilience against manipulation and errors as outlined in the ground truth."
Q234,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The AI response accurately identifies several key misuse scenarios but omits some specific details and examples from the ground truth, such as the secondary use of scoring data and the need for documentation of misuse scenarios."
Q235,rag,EU_AI_ACT,basic,common,low,G4,0.8,The AI response accurately captures the key obligations related to AI literacy for the bank's AI Review Committee but omits some specific details about the calibration of literacy content by role and the connection to human oversight.
Q236,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The AI response accurately captures the main requirements and exceptions of Article 50(1) but omits some specific details regarding practical implementation and enforcement.
Q237,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response accurately outlines the registration requirements and responsibilities but omits some specific details about the content of the registration and the conditions under which deployers must register.
Q238,rag,EU_AI_ACT,advanced,insurance,high,G4,0.6,The AI response includes some correct elements regarding risk assessment and documentation but lacks specific details on the three-step hierarchy and the criteria for determining acceptability as outlined in the ground truth.
Q239,rag,EU_AI_ACT,intermediate,common,medium,G4,0.6,The response contains some relevant elements regarding management accountability and board-level reporting but lacks specific details about the implications of Article 17(1)(j) and misses critical aspects of the ground truth answer.
Q240,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,"The response accurately identifies the classification of the AI as High-Risk and outlines key obligations, but it omits some specific obligations and details from the ground truth."
Q241,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response accurately outlines the requirements for the EU Declaration of Conformity but omits some specific details from Annex V and the nuances regarding the responsibility and availability of the declaration.
Q242,rag,EU_AI_ACT,advanced,lending,high,G4,0.6,"The response contains some correct elements regarding the risk management system and Article 9, but it inaccurately states that a new conformity assessment is not required without addressing the substantial modification criteria."
Q243,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,The response accurately identifies the relevant articles and the exemption for R&D but lacks detail on the strict interpretation of 'sole purpose' and potential limitations of the R&D exclusion.
Q244,rag,EU_AI_ACT,intermediate,common,low,G3,0.8,The AI response accurately captures the essence of Article 78's protections for confidential business information but omits some specific details regarding the balance with transparency objectives and the scope of protected information.
Q245,rag,EU_AI_ACT,advanced,common,high,G2,0.8,The AI response accurately addresses most key elements of Article 14(4) but lacks specific details on training content and the requirement for evidence of training completion before deployment.
Q246,rag,EU_AI_ACT,advanced,lending,high,G3,1.0,"The AI response accurately captures the interaction between the EU AI Act and GDPR, addressing key points such as the independent applicability of both regulations, their complementary aspects, and specific obligations relevant to credit scoring AI."
Q247,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,"The AI response accurately captures the essence of Article 86 and its application to credit rejection decisions, but it omits some specific details regarding the interpretation of 'main elements' and the relationship to GDPR Art.22."
Q248,rag,EU_AI_ACT,basic,common,low,G4,0.6,The response contains some correct elements regarding the use of voluntary codes but lacks specific details from Article 95 and misses critical aspects such as the role of the AI Office and the potential benefits of adopting these codes.
Q249,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response accurately identifies the applicability of the EU AI Act to the Korean bank's AI system and discusses high-risk classification and compliance, but it omits details about the need for an authorized representative and registration in the EU database."
Q250,rag,EU_AI_ACT,advanced,common,high,G4,0.8,The response accurately outlines the classification and operational workflow for the AI Review Committee but omits some specific details regarding the comprehensive lifecycle governance framework and certain regulatory articles.
Q251,rag,EU_AI_ACT,intermediate,lending,high,G1,0.6,"The response includes some correct elements regarding continuous testing and documentation but lacks specific details on real-world condition testing, pre-market testing obligations, and defined metrics for credit scoring AI as outlined in the ground truth."
Q252,rag,EU_AI_ACT,advanced,lending,high,G1,0.6,"The response includes some relevant safeguards and requirements but misses critical elements specific to Article 60, such as the need for a testing plan, informed consent, and the role of the AI Review Committee."
Q253,rag,EU_AI_ACT,intermediate,insurance,high,G3,0.4,"The response contains significant inaccuracies regarding the specific requirements of Article 13, particularly by misidentifying the relevant paragraph and omitting critical details about demographic disaggregation and performance metrics."
Q254,rag,EU_AI_ACT,advanced,common,high,G2,0.8,The response accurately outlines the notification obligations under Article 26(5) but omits some specific details regarding the nature of the risk and the reporting requirements to the market surveillance authority.
Q255,rag,EU_AI_ACT,intermediate,lending,high,G2,0.8,The AI response accurately addresses the key elements of Article 9(9) but omits some specific examples and detailed considerations for vulnerable groups as outlined in the ground truth.
Q256,rag,EU_AI_ACT,basic,common,medium,G3,0.6,The response contains some correct elements regarding the retention period and management of documentation but lacks specific details and clarity on serious incident documentation and version control requirements.
Q257,rag,EU_AI_ACT,intermediate,common,medium,G4,0.6,"The response includes some relevant obligations and recommendations but lacks specific details about the scope of cooperation, the need for a national contact point, and confidentiality protections as outlined in the ground truth."
Q258,rag,EU_AI_ACT,basic,common,low,G4,0.8,The AI response accurately identifies that smaller financial institutions can benefit from Article 62 but lacks specific details about the provisions and practical guidance outlined in the ground truth.
