id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G4_score,G4_rationale
Q097,rag,NIST_AI_RMF,advanced,common,high,G1,0.8,"The response identifies and interprets several key regulatory requirements but omits specific obligations related to model uncertainty, auditability, and backtesting, which are critical for compliance in financial AI governance."
Q098,rag,NIST_AI_RMF,intermediate,common,medium,G4,0.8,The response identifies key elements of the NIST AI RMF related to retirement planning but lacks specific details on end-of-life criteria and data preservation requirements.
Q099,rag,NIST_AI_RMF,basic,common,low,G4,0.8,"The AI response mostly complies with the NIST AI RMF by identifying key governance functions and risk assessment strategies, but it lacks specific mention of leveraging external resources and simplified documentation tailored for a small institution."
Q100,rag,NIST_AI_RMF,advanced,common,medium,G4,0.8,"The AI response mostly complies with the NIST AI RMF framework by accurately mapping the four functions to the operational workflow of a financial institution's AI Review Committee, but it lacks specific references to the iterative nature of the functions and some critical details regarding the integration of regulatory requirements."
Q101,rag,KR_AI_BASIC_ACT,basic,lending,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under the Korean AI Basic Act, covering all key compliance obligations for the AI Review Committee regarding the classification and governance of High-Impact AI."
Q102,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets all key regulatory requirements under the Korean AI Basic Act, including the formal confirmation process for 고영향 AI and relevant obligations for financial AI governance."
Q103,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.6,"The response partially addresses the requirements of Article 34 but omits critical elements such as specific risk identification, assessment, and mitigation measures, which are essential for a comprehensive risk management plan."
Q104,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,The response identifies key oversight mechanisms and obligations under Article 34(1)(4) but lacks some specific details on mandatory review triggers and oversight independence.
Q105,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,1.0,"The AI response accurately identifies and interprets all key notification requirements under Article 31(1) of the Korean AI Basic Act, covering scope, timing, content, format, penalties, and compliance obligations for the AI Review Committee."
Q106,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,0.8,"The response correctly identifies and interprets the key disclosure obligations under Article 31(2) and (3) of the Korean AI Basic Act, but it omits the specific mention of the artistic/creative exception and the requirement for a documented disclosure mechanism as a condition of approval."
Q107,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements from the Korean AI Basic Act, covering all key compliance obligations for financial AI governance without any misstatements or omissions."
Q108,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The response mostly complies with regulatory requirements by addressing key components of the user protection plan, but it omits specific obligations related to error correction and the AI Review Committee's role in verifying the plan's effectiveness."
Q109,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,1.0,"The AI response accurately identifies and interprets all key obligations under Article 32 of the Korean AI Basic Act, correctly applies them to financial institutions, and does not misstate or omit critical regulatory requirements."
Q110,rag,KR_AI_BASIC_ACT,basic,common,medium,G3,1.0,"The AI response accurately identifies and interprets all key regulatory requirements under Article 34(1)(5) of the Korean AI Basic Act, covering necessary documentation and management obligations for financial institutions."
Q111,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,1.0,"The AI response accurately identifies and interprets the obligations of both the fintech vendor and the bank under the Korean AI Basic Act, covering all key compliance requirements without any misstatements or omissions."
Q112,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements of Article 36 of the Korean AI Basic Act, accurately addressing the obligations for the global vendor and the implications for the bank."
Q113,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of the Korean AI Basic Act, specifically regarding the classification of High-Impact AI and associated compliance obligations."
Q114,rag,KR_AI_BASIC_ACT,advanced,lending,medium,G4,0.8,"The response correctly identifies the equivalence clause in Article 34(3) and outlines the need for documentation and compliance verification, but it omits the critical requirement for substantive equivalence and the potential need for supplemental measures regarding explainability and user protection."
Q115,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under the Korean AI Basic Act, covering all key compliance obligations for financial AI governance without any misstatements or omissions."
Q116,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G2,1.0,"The AI response accurately identifies and interprets the obligations under Article 35 of the Korean AI Basic Act, covering all key compliance obligations relevant to financial AI governance without any misstatements or omissions."
Q117,rag,KR_AI_BASIC_ACT,intermediate,fraud_detection,medium,G3,0.8,"The response mostly complies with the AI Basic Act by identifying key obligations under Articles 31 and 34, but it misstates the classification of fraud detection AI as High-Impact AI without sufficient justification."
Q118,rag,KR_AI_BASIC_ACT,basic,investment,low,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of the Korean AI Basic Act, specifically regarding the National AI Strategy Committee's role in financial AI governance, covering all key compliance obligations without misstatements."
Q119,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,1.0,"The AI response accurately identifies and interprets all key provisions of Article 30 of the Korean AI Basic Act, covering compliance obligations and incentives relevant to financial AI governance without any misstatements or omissions."
Q120,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by accurately interpreting obligations under the Korean AI Basic Act and addressing key compliance obligations, but it omits specific references to the AI Safety Institute's role in defining safety-related risks and standardization efforts."
Q121,rag,KR_AI_BASIC_ACT,basic,lending,high,G3,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of Article 3(2) of the Korean AI Basic Act, covering key compliance obligations for financial AI governance without any misstatements or omissions."
Q122,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.6,"The response partially addresses the relationship and benefits of the AI Review Committee but misstates that the AI Review Committee functions as the Private Autonomous AI Ethics Committee, omitting the distinct roles and responsibilities of each."
Q123,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,"The response mostly complies with the regulatory framework by identifying key enforcement powers and penalties, but it omits specific details about the investigation powers outlined in Article 40."
Q124,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The AI response accurately identifies and interprets all relevant obligations under Articles 32 and 34 of the AI Basic Act, covering key compliance obligations for financial AI governance without any misstatements or omissions."
Q125,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The response mostly complies with the AI Basic Act by identifying key obligations, but it misstates the articles related to risk management and user notification, leading to minor regulatory gaps."
Q126,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.8,"The response mostly complies with the regulatory requirements by addressing key obligations under the AI Basic Act, but it lacks explicit mention of the specific ethical principles outlined in Article 27 and their direct application to financial AI governance."
Q127,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by identifying key implications of the AI Basic Plan for financial institutions, but it lacks specific references to all obligations under Article 6 and does not fully address the review process by the National AI Strategy Committee."
Q128,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,0.8,"The response mostly complies with the regulatory requirements by identifying key obligations under the amended AI Basic Act, but it omits specific details about the AI Review Committee's role and the need for human-assisted customer service channels."
Q129,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,0.4,"The AI response misinterprets the applicability of Article 2(4)(바) by incorrectly classifying the KYC biometric AI as High-Impact AI, while it should have recognized that this article specifically pertains to criminal investigation or arrest, thus omitting critical regulatory distinctions."
Q130,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by addressing key aspects of Article 14 of the Korean AI Basic Act, but it lacks specific references to all provisions and does not fully detail the integration of international standards."
Q131,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The AI response accurately identifies and interprets the key definitions from the AI Basic Act, covering all relevant regulatory requirements without any misstatements or omissions."
Q132,rag,KR_AI_BASIC_ACT,intermediate,investment,medium,G4,0.6,"The response partially addresses the classification of robo-advisory AI under the Korean AI Basic Act but omits critical considerations regarding the severity of potential harm and customer vulnerability, which are essential for a comprehensive analysis."
Q133,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,"The AI response mostly complies with the Korean AI Basic Act by identifying key obligations, but it omits the requirement for comprehensive model documentation to assist banks in fulfilling their own obligations."
Q134,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The AI response correctly identifies the advisory nature of the recommendation and addresses key compliance obligations, but it omits specific references to Article 34 and the potential binding nature of adopted recommendations."
Q135,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response accurately identifies and interprets several key obligations under the Korean AI Basic Act, but it omits specific references to government support for AI safety training and talent development opportunities that are critical for financial institutions."
Q136,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,The response correctly identifies and interprets several key obligations under the Korean AI Basic Act but omits specific references to Article 34 obligations for high-impact AI and the need for hallucination risk management.
Q137,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements from the Korean AI Basic Act, effectively covering all key compliance obligations related to fairness, transparency, accountability, safety, and accessibility in the context of a financial institution's AI Review Committee."
Q138,rag,KR_AI_BASIC_ACT,advanced,insurance,high,G2,1.0,"The AI response accurately identifies and interprets all relevant obligations under the Korean AI Basic Act, covering key compliance obligations for both the policyholder's rights and the insurer's AI Review Committee responsibilities without any misstatements or omissions."
Q139,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by identifying key functions of the AI Policy Center and their relevance to financial institutions, but it misstates the specific articles of the AI Basic Act and lacks some details on the Center's broader responsibilities."
Q140,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,0.8,"The AI response mostly complies with the regulatory framework by identifying key obligations, but it omits specific details regarding the appeal process for rejected applicants and the intersection with labor laws."
Q141,rag,KR_AI_BASIC_ACT,basic,common,low,G3,1.0,"The AI response accurately identifies and interprets all key trust-building measures from Article 29 of the Korean AI Basic Act and provides comprehensive alignment strategies for financial institutions, fully complying with the relevant regulatory framework."
Q142,rag,KR_AI_BASIC_ACT,intermediate,insurance,medium,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory provisions, accurately applying Article 2(4)(사) to the telematics AI used for insurance pricing, while also addressing key compliance obligations."
Q143,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under Article 3(2), covering all key compliance obligations related to explainability in financial AI governance without any misstatements or omissions."
Q144,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by identifying key opportunities and obligations under the AI Basic Act, but it omits specific details about the regulatory sandbox and provisional permits that are critical for financial institutions."
Q145,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The response identifies key regulatory obligations and provides relevant recommendations, but it omits specific details about the explanation delivery mechanism and the appeal process design, which are critical for full compliance."
Q146,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The AI response mostly complies with the regulatory requirements by identifying key obligations related to training data quality and governance, but it omits specific references to privacy law compliance and data provenance documentation, which are critical under the AI Basic Act."
Q147,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.8,"The response mostly complies with regulatory requirements by addressing key aspects of Article 16 and its implications for financial institutions, but it omits specific details about the liability protections and government support mentioned in the ground truth."
Q148,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,1.0,"The AI response accurately identifies and interprets the obligations under Article 34(1)(6) of the Korean AI Basic Act, covering all key compliance obligations relevant to financial AI governance without any misstatements or omissions."
Q149,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements under Article 2(4)(자) and accurately applies them to the context of a bank acting as a government service agent, covering all key compliance obligations."
Q150,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response mostly complies with the Korean AI Basic Act by identifying key provisions and their relevance to the AI Review Committee's workflow, but it omits the ongoing monitoring and documentation audit aspects, which are critical for full compliance."
Q151,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G1,0.8,The response identifies and interprets most key regulatory requirements under the AI Basic Act but omits specific mention of the ongoing risk management plan and documentation obligations under Article 34.
Q152,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,0.8,"The response mostly complies with the regulatory requirements but omits specific details about gap documentation, updated mitigation design, feasibility assessment, committee approval, and communication steps, which are critical for a comprehensive update process."
Q153,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,1.0,"The AI response correctly identifies and interprets the requirements of Article 31(1) of the AI Basic Act, addressing key compliance obligations and providing a thorough evaluation of the bank's notification method."
Q154,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response correctly identifies key regulatory consequences and remedial steps but omits the proactive regulatory disclosure and customer remediation aspects, which are critical for full compliance."
Q155,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,0.6,The response partially addresses key regulatory requirements but omits critical details regarding component-level analysis and specific obligations under the Korean AI Basic Act.
Q156,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response identifies the legal basis for an AI Review Committee under Article 28 but overlooks the critical obligations outlined in Article 34, which necessitate a structured oversight mechanism for risk management and human oversight."
Q157,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of both the AI Basic Act and the Financial Consumer Protection Act, demonstrating how they can be satisfied simultaneously without any misstatements or omissions."
Q158,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response identifies key regulatory requirements and support mechanisms under the AI Basic Act but omits specific provisions that directly address support for small financial institutions, such as the prioritization of SMEs and the potential for administrative and financial support."
Q159,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The response identifies key obligations under the AI Basic Act related to risk management and documentation but omits specific references to the need for a comprehensive lifecycle risk management plan and ongoing explanation obligations after retirement.
Q160,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,0.8,"The response mostly complies with the regulatory framework by identifying key compliance dimensions and maturity levels, but it omits specific details regarding transparency compliance and impact assessment maturity as outlined in the ground truth."
Q161,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.6,"The response addresses several key compliance obligations but omits critical elements such as the 고영향 AI Classification Record and Impact Assessment Results, which are essential for full compliance with Article 34(1)(5)."
Q162,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The response mostly complies with Article 31(2) by identifying key disclosure requirements and providing actionable steps, but it lacks specific mention of the need for consistent disclosure and accessibility standards."
Q163,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,0.8,The response correctly identifies the need for a new review under Article 33 but omits critical details regarding re-compliance obligations under Article 34 and the need for parallel validation.
Q164,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response mostly complies with the regulatory requirements by identifying key provisions and actions, but it omits some specific articles and details related to compliance obligations for vulnerable populations."
Q165,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The response identifies and interprets several key regulatory requirements and risks but omits specific mention of correlated credit AI decisions and third-party AI concentration, which are critical to the context of Article 8(1)(11) and systemic financial stability."
Q166,rag,KR_AI_BASIC_ACT,intermediate,common,low,G3,0.6,"The response partially addresses relevant regulatory requirements but misinterprets the obligations under the AI Basic Act, particularly regarding the lack of explicit mandates for public transparency reports."
Q167,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.6,The response addresses some key compliance obligations under the AI Basic Act but omits critical aspects related to the intersection with financial governance laws and the specific requirements for board oversight and accountability.
Q168,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,0.8,"The response mostly complies with the regulatory framework by identifying key obligations under Article 32(1)(2) and suggesting performance indicators, but it lacks specific operational definitions for safety incident thresholds as required by the AI Basic Act."
Q169,rag,KR_AI_BASIC_ACT,intermediate,lending,medium,G2,0.8,"The response mostly complies with the regulatory framework by identifying key obligations under the Korean AI Basic Act, but it omits specific references to Article 6(2)(5) regarding fairness and does not fully address the practical committee obligations for assessing credit AI."
Q170,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,The response correctly identifies and interprets several key obligations under the Korean AI Basic Act but omits critical intersections with financial advertising laws and the accuracy obligation regarding the claim of 'AI-powered approval in 5 minutes'.
Q171,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of the Korean AI Basic Act, covering key compliance obligations for a Korean bank's overseas AI operations without any misstatements or omissions."
Q172,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The AI response mostly complies with the regulatory framework by identifying key actions for monitoring and preparing for the expansion of 고영향 AI, but it lacks specific references to the National AI Strategy Committee and does not fully address the proactive governance of borderline cases."
Q173,rag,KR_AI_BASIC_ACT,advanced,common,high,G3,0.8,"The AI response mostly complies with regulatory requirements by identifying the interaction between the AI Basic Act and PIPA, but it misstates the conflict resolution aspect, suggesting the AI Basic Act prevails without adequately addressing PIPA's lex specialis status."
Q174,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response mostly complies with the regulatory framework by correctly identifying key provisions of the AI Basic Act and interpreting obligations, but it omits specific references to the expedited review process and regulatory sandbox, which are critical for balancing innovation and safety."
Q175,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.2,"The AI response misclassifies the energy management AI as High-Impact AI under Article 2(4)(가) and incorrectly asserts that it requires compliance with Article 34, despite the ground truth indicating it does not meet the criteria for energy supply."
Q176,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The response mostly complies with the regulatory framework by identifying affected persons and their rights, but it omits some critical obligations and nuances regarding the broader implications for all loan applicants."
Q177,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.8,"The response mostly complies with the regulatory framework by identifying key actions and obligations under the Korean AI Basic Act, but it lacks a direct reference to the specific ethical standards outlined in Article 2(11) and does not fully address the comprehensive coverage of all stages of AI development, provision, and use."
Q178,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,1.0,"The AI response accurately identifies and interprets the relevant provisions of the amended AI Basic Act, covering key compliance obligations for protecting elderly customers and demonstrating a thorough understanding of the regulatory framework."
Q179,rag,KR_AI_BASIC_ACT,basic,lending,low,G4,0.6,"The response partially addresses compliance with the Korean AI Basic Act but notably omits the specific obligations under Articles 34 and 31, which are critical for a small institution's proportional compliance."
Q180,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response correctly identifies and interprets several key obligations under Article 29 of the Korean AI Basic Act, but it lacks specific details on the enhanced fairness commitment and proactive explainability aspects that are critical for financial AI governance."
Q181,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets all key compliance obligations under Article 34, including risk management, explanation of AI outputs, user protection, human oversight, and documentation, while also integrating relevant obligations from the EU AI Act."
Q182,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of the AI Basic Act's Article 4(2), covering all key compliance obligations and providing actionable recommendations without any misstatements."
Q183,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets the key obligations under Article 34 of the Korean AI Basic Act, covering all relevant compliance obligations and providing a comprehensive monitoring strategy."
Q184,rag,KR_AI_BASIC_ACT,basic,lending,medium,G4,0.6,"The response identifies some relevant support mechanisms under the AI Basic Act but omits critical aspects of Article 17(3) and does not adequately address the specific assistance available for SMEs, particularly in relation to Article 34 obligations."
Q185,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,0.8,"The response mostly complies with the regulatory framework by identifying key obligations and risks, but it misstates the classification of the bank's AI as High-Impact AI under Article 2(4)(사) instead of (차), and it could further elaborate on the implications of third-party data quality risks."
Q186,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,0.8,"The response mostly complies with the regulatory requirements by identifying the need for clear and meaningful explanations, but it lacks specific details on the obligations under Article 34(1)(2) and does not fully address the technical feasibility and practical remediation aspects."
Q187,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements of Article 34(1)(4) of the Korean AI Basic Act, accurately addressing the need for human oversight in high-impact AI systems and providing appropriate recommendations for compliance."
Q188,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.8,"The response mostly complies with the regulatory framework by accurately interpreting Articles 27 and 28 of the Korean AI Basic Act and addressing key compliance obligations, but it lacks specific details on the ethical principles and does not fully articulate the benefits of ethical leadership."
Q189,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under the Korean AI Basic Act, correctly classifying the financial health scoring system as 고영향 AI and addressing key compliance obligations."
Q190,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response mostly complies with the regulatory requirements by addressing key principles from Article 3, but it lacks explicit mention of the creative spirit principle and does not fully integrate all aspects of societal adaptation support."
Q191,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,"The response mostly complies with the AI Basic Act by addressing key requirements, but it omits specific obligations related to user protection mechanisms and ongoing compliance assessments."
Q192,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The AI response correctly identifies that external audits are not mandated by the AI Basic Act and accurately interprets the value they provide, but it could have more explicitly addressed the implications of Article 40 and the voluntary nature of external audits."
Q193,rag,KR_AI_BASIC_ACT,advanced,investment,high,G4,0.6,"The response partially addresses the regulatory framework but omits critical considerations regarding systemic impacts and the intersection with the Capital Markets Act, which are essential for a comprehensive evaluation of 고영향 AI classification."
Q194,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,0.8,"The response mostly complies with the regulatory requirements by identifying key elements of the user protection plan and the role of the AI Review Committee, but it omits specific details about the appeal process and the need for a meaningful explanation of the rejection."
Q195,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The response mostly complies with the regulatory requirements by accurately identifying key provisions of Article 31 and their relevance to FSS examinations, but it omits specific details about documentation access and proactive engagement strategies."
Q196,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The AI response mostly complies with the regulatory framework by identifying key obligations and providing actionable recommendations, but it could further elaborate on continuous lifecycle oversight and ongoing risk management as emphasized in the AI Basic Act."
Q197,rag,KR_AI_BASIC_ACT,advanced,fraud_detection,high,G2,1.0,"The AI response accurately identifies and interprets the relevant obligations under the Korean AI Basic Act, covering key compliance obligations related to deepfake risks in financial governance without any misstatements or omissions."
Q198,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements of the Korean AI Basic Act, covering key compliance obligations and providing a comprehensive framework for the AI Review Committee's governance approach."
Q199,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements from both the Korean AI Basic Act and the EU AI Act, covering all key compliance obligations for financial AI governance without any misstatements or omissions."
Q200,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.6,The AI response addresses several key phases of the compliance lifecycle but omits critical obligations such as user protection mechanisms and specific documentation requirements outlined in the Korean AI Basic Act.
Q201,rag,EU_AI_ACT,basic,lending,high,G4,0.8,"The response correctly identifies the AI credit scoring system as High-Risk under the EU AI Act and interprets several obligations, but it misstates the obligations by referencing Article 16 instead of the correct obligations under Chapter III Section 2."
Q202,rag,EU_AI_ACT,basic,insurance,high,G4,0.8,"The response correctly identifies the AI system as High-Risk under the EU AI Act and outlines relevant obligations, but it misstates the specific articles applicable to high-risk AI systems, focusing on Article 16 instead of the correct obligations under Chapter III Section 2."
Q203,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The AI response accurately identifies and interprets all key regulatory requirements of Article 9 of the EU AI Act, covering specific obligations for the Risk Management System for High-Risk AI in credit scoring without any misstatements or omissions."
Q204,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of Article 9(10) of the EU AI Act, covers key compliance obligations for financial AI governance, and does not misstate or omit critical regulatory requirements."
Q205,rag,EU_AI_ACT,intermediate,lending,high,G1,1.0,"The AI response accurately identifies and interprets all key regulatory requirements from Article 10 of the EU AI Act relevant to credit scoring AI, covering data governance practices, bias examination, and compliance with GDPR."
Q206,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response correctly identifies and interprets key regulatory requirements from the EU AI Act regarding bias examination and mitigation, but it lacks specific details on mandatory bias examination and residual risk documentation."
Q207,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,"The response mostly complies with Article 13 of the EU AI Act by identifying key requirements, but it contains minor inaccuracies and omissions regarding the specific details of the information that must be provided."
Q208,rag,EU_AI_ACT,intermediate,lending,high,G2,1.0,"The AI response accurately identifies and interprets all key human oversight measures required by Article 14 of the EU AI Act for high-risk credit scoring AI, covering all critical compliance obligations without any misstatements or omissions."
Q209,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response mostly complies with regulatory requirements but omits some specific details from Annex IV and misstates the responsibility for maintaining documentation in certain deployment scenarios.
Q210,rag,EU_AI_ACT,intermediate,common,medium,G3,0.4,"The AI response misidentifies the relevant articles and omits critical details from Article 12 of the EU AI Act, leading to significant regulatory misstatements."
Q211,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,"The response identifies some obligations under Article 16 but misstates or omits critical requirements, such as specific obligations related to risk management, data governance, and human oversight design."
Q212,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response identifies most key components of the QMS required under Article 17 but includes some inaccuracies and omissions, such as mislabeling and not fully addressing the specific obligations outlined in the ground truth."
Q213,rag,EU_AI_ACT,intermediate,lending,high,G4,0.8,The response identifies most key obligations under Article 26 but omits the fundamental rights impact assessment and misstates the input data management obligation by referencing Article 26(4) instead of Article 26(3).
Q214,rag,EU_AI_ACT,advanced,lending,high,G2,1.0,"The AI response accurately identifies and interprets all key regulatory requirements of Article 27 regarding the FRIA for the bank's credit scoring AI, covering all necessary elements and obligations without any misstatements or omissions."
Q215,rag,EU_AI_ACT,intermediate,insurance,high,G1,0.8,"The response mostly complies with the regulatory requirements by addressing accuracy, robustness, and redundancy, but it lacks specific details on continuous post-market monitoring and accuracy metrics as required by the EU AI Act."
Q216,rag,EU_AI_ACT,basic,fraud_detection,low,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under the EU AI Act, correctly classifying the fraud detection AI as non-High-Risk and addressing key compliance obligations."
Q217,rag,EU_AI_ACT,intermediate,investment,medium,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under the EU AI Act, correctly concludes that the robo-advisory AI is not classified as High-Risk, and covers key compliance obligations while providing appropriate recommendations."
Q218,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response identifies key elements of the post-market monitoring plan but omits specific details about the active monitoring system, evaluation methods, and the connection to serious incident reporting."
Q219,rag,EU_AI_ACT,advanced,lending,high,G2,0.6,"The response partially addresses the definition and reporting process for serious incidents but misstates the reporting deadline as 15 days instead of the correct 72 hours for certain incidents, leading to notable omissions."
Q220,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of Article 43 of the EU AI Act, correctly stating that the bank can conduct a self-assessment for its credit scoring AI system and covering all key compliance obligations."
Q221,rag,EU_AI_ACT,intermediate,common,medium,G3,1.0,"The AI response accurately identifies and interprets all key obligations under Article 50 of the EU AI Act, specifically addressing transparency requirements relevant to the bank's customer service chatbot."
Q222,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response mostly complies with the EU AI Act by identifying key governance elements and obligations, but it omits specific references to the AI Office's oversight role and the need for engagement with the Scientific Panel and Advisory Forum."
