id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G3_score,G3_rationale
Q112,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the AI vendor's obligations, acknowledges the implications of non-compliance, and outlines the need for a domestic representative."
Q113,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The response provides specific citations from the Korean AI Basic Act, clearly explains the implications of the AI system's classification, acknowledges the need for human oversight, and addresses potential uncertainties."
Q114,rag,KR_AI_BASIC_ACT,advanced,lending,medium,G4,0.8,"The response cites Article 34(3) and discusses the equivalence clause, but lacks detailed explanations of specific compliance measures and acknowledges limitations only in a general sense."
Q115,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI's classification and implications, acknowledges the need for human oversight, and outlines compliance requirements, demonstrating full transparency."
Q116,rag,KR_AI_BASIC_ACT,intermediate,insurance,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the obligations and approach for financial institutions, acknowledges the limitations of the best-effort obligation, and outlines necessary steps for compliance."
Q117,rag,KR_AI_BASIC_ACT,intermediate,fraud_detection,medium,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges limitations, and discusses the implications of the AI Basic Act in detail."
Q118,rag,KR_AI_BASIC_ACT,basic,investment,low,G4,0.8,"The response cites relevant articles from the AI Basic Act and provides a clear overview of the Committee's influence on financial AI governance, but it lacks specific section codes and does not fully acknowledge the limitations of AI involvement."
Q119,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,1.0,"The response fully cites specific provisions of Article 30, provides clear explanations of the incentives for certification, acknowledges the voluntary nature of the process, and discusses the implications of non-compliance."
Q120,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response includes specific article references and outlines how the AI Safety Institute's work can support financial institutions, but it lacks detailed explanations of AI decision criteria and does not explicitly acknowledge any limitations."
Q121,rag,KR_AI_BASIC_ACT,basic,lending,high,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges the need for human oversight, and addresses the limitations of AI in delivering explanations."
Q122,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,1.0,"The response fully cites specific provisions of Article 28, clearly explains the relationship and benefits of the AI Review Committee, and acknowledges the importance of ethical compliance and oversight."
Q123,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,0.8,"The response includes specific citations from the AI Basic Act and provides a clear overview of enforcement powers and penalties, but it lacks a detailed acknowledgment of AI limitations and uncertainty."
Q124,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The response provides specific citations from Articles 32 and 34, clear explanations of the steps for compliance, acknowledges the need for human oversight, and outlines the limitations and requirements of the AI risk management system."
Q125,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The response cites relevant articles from the AI Basic Act and provides a mostly clear explanation of obligations, but it lacks some detail on the limitations of the AI system and does not explicitly acknowledge uncertainty."
Q126,rag,KR_AI_BASIC_ACT,basic,common,low,G3,1.0,"The response provides specific citations from the AI Basic Act, clear explanations of how to incorporate the ethics principles, acknowledges the need for human oversight, and outlines actionable steps, demonstrating full transparency."
Q127,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response provides specific citations from the AI Basic Act, clearly explains the implications for financial institutions' AI governance strategies, acknowledges the need for compliance and human oversight, and outlines the limitations and risks associated with non-compliance."
Q128,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges the need for human oversight, and addresses the limitations and responsibilities of financial institutions regarding AI-vulnerable populations."
Q129,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,0.6,The response partially addresses transparency by citing Article 2(4)(바) but lacks a clear explanation of the limitations and does not acknowledge uncertainty regarding the classification of the AI system.
Q130,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.6,"The response references relevant articles of the AI Basic Act and outlines actionable steps, but lacks specific citations for all provisions and does not fully disclose AI involvement or limitations."
Q131,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response provides specific regulatory citations, clear definitions of key terms, and emphasizes the importance of transparency and accountability in AI operations."
Q132,rag,KR_AI_BASIC_ACT,intermediate,investment,medium,G4,0.8,"The response cites specific regulatory provisions and provides a clear analysis of the classification criteria, but it lacks a detailed acknowledgment of AI limitations and uncertainty regarding future regulatory changes."
Q133,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of obligations, acknowledges the need for human oversight, and discusses potential risks, demonstrating comprehensive transparency."
Q134,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response includes relevant regulatory citations and provides a clear explanation of the recommendation's nature and the AI Review Committee's response, but it lacks specific references to all applicable articles and does not fully acknowledge limitations."
Q135,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response provides specific citations from the AI Basic Act, clearly explains obligations and opportunities for financial institutions, acknowledges the importance of transparency and compliance, and outlines limitations related to AI governance."
Q136,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of obligations, acknowledges the need for human oversight, and addresses potential risks associated with AI-generated outputs."
Q137,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of how each principle informs the evaluation framework, acknowledges the need for human oversight, and addresses limitations in AI decision-making."
Q138,rag,KR_AI_BASIC_ACT,advanced,insurance,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the AI decision criteria, discloses AI involvement and limitations, and acknowledges the need for human oversight and protection measures."
Q139,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response cites relevant articles from the AI Basic Act and provides a mostly clear explanation of how financial institutions can leverage the AI Policy Center, but it lacks specific details on limitations and does not fully explain the decision criteria."
Q140,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,1.0,"The response provides specific regulatory citations, clear explanations of obligations, acknowledges the potential for bias, and outlines the limitations and necessary oversight for the AI system."
Q141,rag,KR_AI_BASIC_ACT,basic,common,low,G3,0.8,"The response provides a detailed overview of the trust-building measures from Article 29 and actionable steps for financial institutions, but lacks specific citations of article numbers and does not explicitly acknowledge any limitations or uncertainties."
Q142,rag,KR_AI_BASIC_ACT,intermediate,insurance,medium,G4,1.0,"The response provides specific citations of regulatory provisions, clear explanations of the applicable articles, acknowledges the limitations of the AI's impact on individual rights, and recommends human oversight, demonstrating full transparency."
Q143,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,1.0,"The response provides specific citations from Article 3(2), clear explanations of the bank's obligations, acknowledges the limitations of AI, and outlines actionable steps for compliance."
Q144,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response fully cites specific articles from the AI Basic Act, provides clear explanations of innovation opportunities and governance considerations, acknowledges potential risks, and discusses compliance with relevant regulations."
Q145,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,0.8,"The response includes relevant regulatory citations and outlines key transparency measures, but lacks specific details on the explanation delivery mechanism and does not fully address limitations of the AI system."
Q146,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The response cites relevant articles and provides a clear explanation of obligations, but it lacks specific acknowledgment of limitations and uncertainty regarding the application of these obligations."
Q147,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges the importance of compliance and human oversight, and outlines the implications of Article 16 for financial institutions' strategic planning."
Q148,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,0.8,"The response includes relevant citations from Article 34(1)(6) and discusses monitoring and implementation strategies, but lacks specific references to other related articles and does not explicitly acknowledge limitations or uncertainties."
Q149,rag,KR_AI_BASIC_ACT,intermediate,compliance,high,G4,1.0,"The response provides specific citations from Article 2(4)(자) and Article 34, clearly explains the implications for the bank acting as a government service agent, and acknowledges the need for compliance and risk management measures."
Q150,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI Review Committee's responsibilities, and acknowledges the importance of transparency and human oversight, demonstrating full transparency."
Q151,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G1,1.0,"The response provides specific citations from the AI Basic Act, clearly explains the risks across the AI lifecycle, acknowledges the importance of ongoing monitoring and documentation, and addresses potential limitations such as algorithmic bias."
Q152,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G4,0.8,"The response cites relevant articles from the AI Basic Act and provides a clear outline of the process for updating the risk management plan, but it lacks detailed explanations of specific decision criteria and does not explicitly acknowledge any limitations or uncertainties."
Q153,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,1.0,"The response fully cites Article 31(1) of the AI Basic Act, provides clear explanations of the notification requirements, acknowledges the limitations of the current method, and offers practical recommendations for improvement."
Q154,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the required actions, acknowledges the limitations of the previous non-compliance, and outlines comprehensive remedial steps."
Q155,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI pipeline's classification, acknowledges the limitations and risks of each component, and recommends human oversight, demonstrating full transparency."
Q156,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the Korean AI Basic Act, clearly explains the legal basis and committee structure, and acknowledges the importance of oversight for High-Impact AI, demonstrating full transparency."
Q157,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.8,"The response includes relevant citations from the AI Basic Act and discusses the interaction with the Financial Consumer Protection Act, but lacks specific article numbers for the FCPA and does not explicitly acknowledge limitations or uncertainties."
Q158,rag,KR_AI_BASIC_ACT,basic,common,low,G4,0.8,"The response includes specific regulatory citations and outlines support mechanisms, but it lacks a detailed acknowledgment of limitations and uncertainty regarding the applicability of the provisions to small financial institutions."
Q159,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the AI Basic Act, clear explanations of obligations during the retirement process, acknowledges the need for human oversight, and addresses potential impacts on vulnerable groups."
Q160,rag,KR_AI_BASIC_ACT,advanced,common,medium,G4,1.0,"The response provides specific citations from the AI Basic Act, clearly outlines maturity levels for each compliance dimension, and acknowledges the importance of structured assessment, demonstrating full transparency."
Q161,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G3,0.8,"The response includes specific regulatory citations and outlines key documents required for compliance, but lacks detailed explanations of decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q162,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,0.8,"The response cites Article 31(2) and provides clear action steps for compliance, but lacks specific details on the clarity standard and accessibility requirements."
Q163,rag,KR_AI_BASIC_ACT,advanced,lending,high,G4,1.0,"The response provides specific citations from relevant articles, clear explanations of the implications of the architecture change, acknowledges the need for a new review, and outlines compliance obligations, demonstrating full transparency."
Q164,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the AI Basic Act, clear explanations of compliance actions, acknowledges the need for human oversight, and outlines the implications of non-compliance, demonstrating full transparency."
Q165,rag,KR_AI_BASIC_ACT,advanced,common,high,G2,1.0,"The response provides specific citations from relevant articles, clear explanations of AI decision criteria, acknowledges limitations, and connects systemic risks to regulatory obligations comprehensively."
Q166,rag,KR_AI_BASIC_ACT,intermediate,common,low,G3,0.8,"The response includes specific regulatory citations and outlines the importance of transparency, but it lacks a detailed acknowledgment of AI limitations and uncertainty."
Q167,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the AI Basic Act, clear explanations of compliance requirements, acknowledges the importance of documentation and human oversight, and outlines the integration of AI governance into the board structure, demonstrating full transparency."
Q168,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,0.8,"The response cites relevant regulatory provisions and provides a mostly clear explanation of performance degradation indicators, but lacks specific operational definitions for safety incident thresholds."
Q169,rag,KR_AI_BASIC_ACT,intermediate,lending,medium,G2,1.0,"The response fully cites specific articles from the AI Basic Act, provides clear explanations of AI decision criteria, acknowledges the importance of protecting vulnerable groups, and discusses limitations and recommendations for enhancing transparency and fairness in financial AI governance."
Q170,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges the need for human oversight, and addresses potential limitations and risks associated with AI-generated content."
Q171,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the AI Review Committee's jurisdiction and compliance obligations, and acknowledges the implications of extraterritorial application."
Q172,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,The response includes relevant actions and rationale but lacks specific citations of regulatory provisions and does not explicitly acknowledge limitations or uncertainties.
Q173,rag,KR_AI_BASIC_ACT,advanced,common,high,G3,0.8,"The response includes relevant citations from both the AI Basic Act and PIPA, but lacks detailed explanations of specific articles and does not explicitly acknowledge limitations or uncertainties."
Q174,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific regulatory citations, clear explanations of governance criteria, acknowledges the need for human oversight, and outlines the balance between innovation and safety comprehensively."
Q175,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.4,"The response provides vague references to compliance requirements and mentions Article 34, but lacks specific citations, clear explanations of AI decision criteria, and acknowledgment of limitations."
Q176,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the rights of affected persons, acknowledges the limitations of AI in decision-making, and outlines the implications for vulnerable groups."
Q177,rag,KR_AI_BASIC_ACT,basic,common,low,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the AI decision criteria, acknowledges the importance of human dignity and rights, and outlines the limitations and necessary oversight in high-risk scenarios."
Q178,rag,KR_AI_BASIC_ACT,intermediate,common,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of how these provisions strengthen protections for elderly customers, acknowledges potential limitations, and recommends actions for compliance."
Q179,rag,KR_AI_BASIC_ACT,basic,lending,low,G4,0.8,"The response includes specific citations from the AI Basic Act and provides a mostly clear explanation of compliance steps, but it lacks detailed acknowledgment of limitations and uncertainty regarding the classification of the AI system."
Q180,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from Article 29, clear explanations of the program structure, acknowledges the need for human oversight in high-risk scenarios, and outlines the limitations and ethical considerations involved."
Q181,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response provides specific citations from regulatory provisions, clear explanations of compliance measures, acknowledges the need for human oversight, and outlines limitations and actions for high-risk scenarios."
Q182,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response cites the relevant regulatory provision (Article 4(2)) and provides a clear analysis of the exemption criteria, but lacks specific acknowledgment of limitations and uncertainty regarding the Presidential Decree."
Q183,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,1.0,"The response fully demonstrates transparency by citing specific provisions of the AI Basic Act (Article 34), providing clear explanations of obligations, and outlining a comprehensive monitoring strategy while acknowledging the need for compliance documentation and training."
Q184,rag,KR_AI_BASIC_ACT,basic,lending,medium,G4,0.8,"The response includes specific regulatory citations and outlines available assistance, but it lacks a clear acknowledgment of AI limitations and uncertainty in the context of compliance."
Q185,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G2,1.0,"The response provides specific regulatory citations, clear explanations of the bank's obligations, acknowledges the limitations of relying on third-party AI outputs, and outlines necessary risk management measures."
Q186,rag,KR_AI_BASIC_ACT,advanced,lending,high,G3,0.8,"The response cites specific regulatory provisions and outlines the requirements for meaningful explanations, but it lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q187,rag,KR_AI_BASIC_ACT,advanced,lending,high,G2,0.8,"The response cites Article 34(1)(4) and provides a clear analysis of the human oversight requirement, but it lacks detailed explanations of the decision criteria and does not explicitly acknowledge potential uncertainties."
Q188,rag,KR_AI_BASIC_ACT,intermediate,common,low,G4,0.8,"The response includes references to Articles 27 and 28, provides a clear explanation of their implications for ethical leadership, but lacks specific citations of article numbers and does not fully acknowledge limitations or uncertainties."
Q189,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI's implications, acknowledges the potential impact on individual rights, and recommends human oversight, demonstrating full transparency."
Q190,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G4,0.8,"The response cites specific articles from the AI Basic Act and provides clear actions for embedding principles, but lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q191,rag,KR_AI_BASIC_ACT,intermediate,common,high,G4,1.0,"The response provides specific citations from the AI Basic Act, clear explanations of the evaluation criteria, acknowledges the need for human oversight, and outlines limitations and compliance requirements effectively."
Q192,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response cites relevant articles from the AI Basic Act and provides a clear explanation of the value of external audits, but it lacks a detailed acknowledgment of AI limitations and uncertainty."
Q193,rag,KR_AI_BASIC_ACT,advanced,investment,high,G4,0.8,"The response cites specific regulatory provisions and provides a clear explanation of the AI system's classification, but it lacks a detailed acknowledgment of limitations and uncertainty regarding the potential systemic impacts."
Q194,rag,KR_AI_BASIC_ACT,intermediate,lending,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the user protection plan requirements, acknowledges the role of the AI Review Committee, and outlines the necessary steps for compliance and transparency."
Q195,rag,KR_AI_BASIC_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of compliance requirements, acknowledges the importance of transparency for FSS examinations, and discusses limitations related to non-compliance."
Q196,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response provides specific regulatory citations, clear explanations of sustainability integration, acknowledges the importance of stakeholder engagement, and outlines actionable recommendations while addressing potential limitations."
Q197,rag,KR_AI_BASIC_ACT,advanced,fraud_detection,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges the limitations of AI, and outlines practical recommendations for compliance."
Q198,rag,KR_AI_BASIC_ACT,basic,common,low,G4,1.0,"The response fully cites specific articles from the AI Basic Act, provides clear explanations of decision criteria, acknowledges the importance of protecting citizens' rights and dignity, and outlines the limitations and considerations for vulnerable groups."
Q199,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,1.0,"The response provides specific citations from both the Korean AI Basic Act and the EU AI Act, clearly explains the governance design, acknowledges the need for human oversight, and outlines the limitations and requirements for compliance."
Q200,rag,KR_AI_BASIC_ACT,advanced,common,high,G4,0.8,"The response includes specific regulatory citations and outlines the compliance lifecycle phases, but it lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q201,rag,EU_AI_ACT,basic,lending,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of obligations, acknowledges the need for human oversight, and outlines the implications of the High-Risk classification."
Q202,rag,EU_AI_ACT,basic,insurance,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of obligations, and acknowledges the classification of the AI system as High-Risk, demonstrating full transparency."
Q203,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The response fully cites specific provisions from Article 9 of the EU AI Act, provides clear explanations of the requirements, acknowledges the importance of considering vulnerable groups, and outlines the differences from generic risk management approaches."
Q204,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response fully cites Article 9(10) and provides clear explanations of integration actions, acknowledges the need for gap analysis, and addresses limitations regarding vulnerable groups and human oversight."
Q205,rag,EU_AI_ACT,intermediate,lending,high,G1,1.0,"The response provides specific citations from Article 10 of the EU AI Act, clearly explains the data obligations for credit scoring AI, acknowledges the importance of bias examination, and outlines limitations and governance practices."
Q206,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response cites relevant articles from the EU AI Act and provides actionable steps, but it lacks detailed explanations of the decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q207,rag,EU_AI_ACT,intermediate,lending,high,G3,1.0,"The response fully cites specific provisions of Article 13, provides clear explanations of the required information, acknowledges the importance of human oversight, and outlines actionable steps for compliance."
Q208,rag,EU_AI_ACT,intermediate,lending,high,G2,1.0,"The response fully cites specific provisions of Article 14, provides clear explanations of the required human oversight measures, and acknowledges the need for training and documentation, demonstrating comprehensive transparency."
Q209,rag,EU_AI_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the required documentation content, acknowledges the responsibility for maintaining it, and outlines the importance of human oversight."
Q210,rag,EU_AI_ACT,intermediate,common,medium,G3,0.6,"The response includes some relevant regulatory references but lacks specific citations from Article 12, and does not fully explain the logging requirements or acknowledge limitations."
Q211,rag,EU_AI_ACT,intermediate,common,high,G4,1.0,"The response provides specific citations from Article 16 of the EU AI Act, clearly outlines the obligations of the bank as a provider, and acknowledges the importance of compliance and human oversight, demonstrating full transparency."
Q212,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response fully cites specific regulatory provisions from Article 17, provides clear explanations of the QMS components, acknowledges the need for human oversight, and outlines actionable steps for compliance."
Q213,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The response fully cites specific provisions of Article 26, provides clear explanations of the bank's obligations, acknowledges the importance of human oversight and monitoring, and outlines the need for compliance and transparency."
Q214,rag,EU_AI_ACT,advanced,lending,high,G2,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the FRIA requirements, acknowledges the importance of human oversight, and outlines actionable steps for compliance."
Q215,rag,EU_AI_ACT,intermediate,insurance,high,G1,0.8,"The response cites relevant articles from the EU AI Act and provides a mostly clear explanation of the requirements, but lacks specific details on accuracy metrics and does not explicitly acknowledge limitations."
Q216,rag,EU_AI_ACT,basic,fraud_detection,low,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI's classification and governance implications, acknowledges the limitations of the fraud detection AI, and outlines the need for ongoing monitoring."
Q217,rag,EU_AI_ACT,intermediate,investment,medium,G4,0.8,"The response cites relevant regulatory provisions and provides a clear explanation of the classification, but it lacks specific article numbers and does not fully acknowledge the limitations of the AI's decision-making process."
Q218,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response cites Article 72 of the EU AI Act and outlines specific inclusions for the post-market monitoring plan, but lacks detailed explanations of monitoring methodologies and does not explicitly acknowledge limitations."
Q219,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response includes specific references to regulatory provisions and a clear definition of serious incidents, but it inaccurately states the reporting deadline as 15 days instead of the correct 72 hours for certain incidents."
Q220,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response provides specific citations from Article 43 and Annex VI, clearly explains the self-assessment process for credit scoring AI, acknowledges the importance of internal controls, and outlines actionable steps while recognizing the need for human oversight."
Q221,rag,EU_AI_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific provisions of Article 50, provides clear explanations of the obligations, acknowledges the compliance timeline, and discusses limitations and recommendations for human oversight."
Q222,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The response provides specific citations from the EU AI Act, clear explanations of the implications for financial institutions' AI Review Committees, acknowledges the need for compliance and oversight, and outlines limitations and recommendations."
Q223,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response cites relevant articles from the EU AI Act and provides clear explanations of the bank's obligations, but it lacks specific references to the GPAI model and systemic risk provisions."
Q224,rag,EU_AI_ACT,intermediate,lending,high,G2,0.8,"The response cites relevant Article 5 prohibitions and provides clear explanations, but it lacks specific references to the AI Review Committee's screening obligation and does not acknowledge any limitations or uncertainties."
Q225,rag,EU_AI_ACT,intermediate,common,high,G2,0.8,"The response cites relevant articles and provides a mostly clear explanation of the obligations, but it lacks specific details on the limitations of the AI system and does not explicitly acknowledge uncertainty."
Q226,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,"The response includes specific citations from the EU AI Act and provides clear explanations of governance recommendations, but it lacks acknowledgment of limitations and uncertainty regarding the implementation of these measures."
Q227,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response cites relevant articles from the EU AI Act and provides a mostly clear explanation of the Committee's planning steps, but it lacks specific references to all relevant articles and does not explicitly acknowledge limitations or uncertainties."
Q228,rag,EU_AI_ACT,advanced,lending,medium,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI's decision criteria, acknowledges the limitations of the exception in Article 6(3), and outlines compliance obligations, demonstrating full transparency."
Q229,rag,EU_AI_ACT,intermediate,compliance,medium,G4,0.8,"The response includes relevant regulatory provisions and a clear classification of the AML AI system, but it lacks specific citations for all relevant sections and does not explicitly acknowledge limitations or uncertainties."
Q230,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response includes relevant articles and acknowledges the lack of explicit environmental provisions, but it could provide clearer explanations of decision criteria and limitations."
Q231,rag,EU_AI_ACT,basic,common,medium,G4,1.0,"The response provides specific citations from Article 113, clearly outlines the phased implementation schedule, discloses the current obligations for financial institutions, and acknowledges the importance of human oversight in high-risk AI applications."
Q232,rag,EU_AI_ACT,intermediate,investment,medium,G3,1.0,"The response fully cites Article 26(7), provides clear explanations of the notification requirements, acknowledges the importance of human oversight, and outlines actionable steps for compliance."
Q233,rag,EU_AI_ACT,advanced,common,high,G2,1.0,"The response fully cites specific provisions of the EU AI Act, provides clear explanations of the decision criteria, acknowledges the need for human oversight, and outlines limitations and integration with DORA compliance."
Q234,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response includes specific regulatory citations and outlines key misuse scenarios, but it lacks a detailed explanation of the AI's decision criteria and does not explicitly acknowledge limitations."
Q235,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The response fully cites Article 4 of the EU AI Act, provides clear explanations of the AI literacy obligations for the bank's AI Review Committee, acknowledges the need for ongoing training and assessment, and outlines specific actions to ensure compliance."
Q236,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response cites Article 50 and outlines specific requirements and exceptions, but lacks detailed explanations of the practical implementation and does not explicitly acknowledge limitations."
Q237,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response cites specific articles from the EU AI Act and provides a clear explanation of registration requirements and responsibilities, but it lacks a detailed acknowledgment of limitations and uncertainty."
Q238,rag,EU_AI_ACT,advanced,insurance,high,G4,0.6,"The response references Article 9(5) and outlines steps for determining acceptability, but lacks specific details on the three-step hierarchy and does not fully acknowledge limitations or uncertainties."
Q239,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response cites specific articles from the EU AI Act and provides a mostly clear explanation of board-level reporting requirements, but it lacks a direct acknowledgment of AI involvement and limitations."
Q240,rag,EU_AI_ACT,intermediate,common,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of obligations, acknowledges the need for human oversight, and outlines the limitations and responsibilities associated with the AI system."
Q241,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response cites specific regulatory provisions, including Article 47 and Annex V, but lacks detailed explanations of all required elements and does not explicitly acknowledge limitations or uncertainties."
Q242,rag,EU_AI_ACT,advanced,lending,high,G4,1.0,"The response provides specific citations from the EU AI Act, clear explanations of the decision criteria regarding conformity assessment and risk management, and acknowledges the need for documentation and human oversight, demonstrating full transparency."
Q243,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response cites specific articles from the EU AI Act and provides a clear explanation of the exemption for R&D, but it lacks a discussion of potential limitations or uncertainties regarding the interpretation of 'sole purpose'."
Q244,rag,EU_AI_ACT,intermediate,common,low,G3,0.8,"The response cites relevant provisions of Article 78 and discusses the protection of confidential information, but it lacks specific article numbers for all claims and does not fully explain the limitations of AI involvement."
